euclid_designation,right_ascension,declination,oid,flux_I,flux_Z,flux_Y,flux_J,flux_H,mag_H
J125914.65+762339.3,194.81104883005779,76.3942679045019,1948110488763942679,0.022937421317931708,0.18632549171630391,0.23495943598840593,0.9863355536618779,2.0358916486202183,23.12811334783538
J130015.62+660400.0,195.06510964942723,66.06666906972234,1950651096660666690,0.023977620076591506,-0.0011394537425683199,0.7690394973063859,1.99575094953423,4.216644852351558,22.337582439933307
J130321.03+742649.6,195.8376364928291,74.44713193826674,1958376364744471319,-0.002278150954780686,0.025998007071687878,0.19589190758304798,0.6501723153937989,1.4230237067991767,23.516969661865346
J130411.15+674307.7,196.04648122842386,67.71880915003365,1960464812677188091,0.024355561982680865,0.39476863899975906,0.7685869615867509,1.4909932751860397,2.603467373502315,22.861119651266755
J130701.31+661830.9,196.7554964497028,66.30858629406349,1967554964663085862,0.0008109884131198598,0.2151141085947962,0.1872095993781197,0.4120292795326773,0.6831171021342588,24.313762104443825
J130809.37+644951.1,197.03905087638256,64.83087913938793,1970390508648308791,0.018793178174637815,0.35113875630557456,0.17294067356220263,0.8085932868108415,2.2409026071635094,23.023942545287287
J130900.71+722640.5,197.2529675539837,72.44459791951452,1972529675724445979,0.007118470963494886,0.08741946856709545,0.17199136639695678,0.5404167898878774,0.9501075182548819,23.955568113244667
J131312.85+660937.2,198.30356886996864,66.16035607333973,1983035688661603560,0.0028994673737597343,0.261203883671511,0.13393083260265956,0.4399294031168719,0.6575076634156525,24.355247952495755
J131335.14+642507.5,198.3964294608882,64.41876814676596,1983964294644187681,0.02385579733164568,0.22073536048898174,0.2803384257101456,0.7844177698174565,1.2950398995447103,23.619292127441067
J131406.08+655703.9,198.52533364506547,65.95109063296216,1985253336659510906,0.0076120362717751735,0.13255084403417963,0.12375195643786185,0.5993217130231573,1.8585498897339405,23.227064441215703
J131822.71+762539.2,199.59463518749237,76.42755889581854,1995946351764275588,0.02717962118977712,0.2981839275821961,0.5582672101376434,0.6051116727325904,1.5059112099729086,23.455501584540798
J131837.30+652323.4,199.65541888791736,65.38985826428309,1996554188653898582,0.013070458152408952,0.06316900691969694,0.31867807086707134,0.7718184523932237,1.5192840482234808,23.445902555067406
J132055.88+680958.5,200.23285137394245,68.16626114030026,2002328513681662611,0.033570843855693595,0.49851123541533626,0.5683302975033099,0.9771199245108249,1.4874599805844277,23.468886774830718
J132158.36+700945.9,200.49319626124188,70.1627762253032,2004931962701627762,0.02986959711609962,0.122259324883924,0.25891359562135163,0.826656857546949,1.4316682966065886,23.510393980280572
J132344.34+690353.9,200.93477226975142,69.06497215180059,2009347722690649721,0.032255811620539226,-0.11679494969368129,0.3140110676978749,0.7517143007046545,1.2174298351810346,23.68639014832602
J132414.46+715131.7,201.06027082727311,71.85881907522176,2010602708718588190,0.018204619565327894,-0.1453194280567664,0.4063486514018029,0.641491131345902,1.0456296037178987,23.851555323923293
J132751.10+715615.1,201.96292264633547,71.93753621971508,2019629226719375362,0.008853434115904684,0.07526928318875352,0.18254223330631103,0.4514111644020157,0.8546818668656426,24.070488775096095
J132805.77+782537.7,202.024053050626,78.42714687351236,2020240530784271468,0.023083439480595894,0.34747530745650906,0.4264898533823889,0.7452745947624181,1.1915402202598813,23.709728233813912
J133215.13+661128.6,203.0630436549174,66.19130111767156,2030630436661913011,0.020997315877787116,0.174129717486594,0.3163174973967421,0.8429979102573633,1.7361636818047168,23.3010233321823
J133303.57+742003.2,203.26490269658657,74.33422838074632,2032649026743342283,0.02164595517016265,-0.1721276073530741,0.24363085434291737,0.6188447331938731,1.22348671397197,23.68100185589079
J133344.85+710413.9,203.4368755864051,71.07053695763844,2034368755710705369,0.016653258064932112,-0.1484149197480648,0.5464888213356439,0.5432142554887375,2.1735491183516706,23.05707635269475
J133347.57+731603.7,203.4482337140869,73.26772006897389,2034482337732677200,0.029161942056833937,0.11059976319322772,0.33010787187745927,1.6209279700557522,4.19422169396934,22.343371544403105
J133425.11+675238.9,203.6046428121565,67.87749437798834,2036046428678774943,-0.00223467273774719,0.11101193871049433,-0.12024708198967432,16.1534650088214,1.3424953592732656,23.580218017228365
J133803.62+694547.9,204.51511312887274,69.76332559045375,2045151131697633255,0.034805774802825734,-0.1624982571363333,0.40848023102773173,1.4888709483638074,2.54778700822965,22.88459220322097
J133904.83+714733.1,204.77014490556692,71.79253887072375,2047701449717925388,0.008315233572946107,0.1064318395278967,0.21624735493463354,0.8554519211361219,1.6400784864752114,23.362838420387657
J133947.26+761611.3,204.94694124084384,76.26982527237564,2049469412762698252,0.010536821496512173,0.08140362942273308,0.16373065269192347,0.5755059504676658,1.671799640739938,23.342039431080796
J134228.30+672533.5,205.6179260907797,67.42598289721931,2056179260674259828,0.031653887743105916,0.40322582999441714,1.0838679706567733,2.8168840187323387,5.389136323968196,22.071202075803814
J134433.85+720917.8,206.14107202610853,72.15496497309353,2061410720721549649,0.01752664364679101,0.31510118883148386,0.24369829396077178,0.6966565125191678,1.217582194488905,23.686254278757495
J134946.74+690252.4,207.44478041189527,69.04789271091606,2074447804690478927,0.01959313557209258,0.086734147968815,0.40648081055368,0.8166196687890384,1.32138325157446,23.597428005350373
J135319.70+710759.9,208.33209772501328,71.13333054961507,2083320977711333305,-0.005480463956191514,0.2526912459546981,0.2714495412738602,0.6290634325573742,1.3577391296426278,23.56795916394581
J135431.54+683259.0,208.63144509596333,68.54972867222834,2086314450685497286,0.01110265898486702,0.1651113340096489,0.26866852208878983,0.5057624998130262,0.90598924363916,24.007192396138784
J135526.79+675125.3,208.8616370816021,67.85704183723738,2088616370678570418,0.010106240784729173,0.029553773722794587,0.17217090886394476,0.40027982177369964,1.0093342454021426,23.889912478620403
J135629.52+725107.9,209.1230309670936,72.85219400734205,2091230309728521940,0.015402167190549564,-0.05989408978635612,0.032038457302826256,0.6121989422559104,1.2502725513150712,23.65748825822074
J135719.77+775655.8,209.33237796841294,77.94884139023064,2093323779779488413,0.027909652554750697,0.11892247198484993,0.4211641171109224,1.3563368241605935,2.7261780867436625,22.811114443553574
J140046.83+770531.3,210.19512318982095,77.09205327008219,2101951231770920532,2.6287413811114902e-12,0.2482057042260958,0.1680612364663232,0.5715855883174362,1.1963833548318865,23.705324094741528
J140151.02+683121.2,210.46261772405919,68.5225709280732,2104626177685225709,0.014277182643191173,0.37230658635436736,0.45590156232299994,0.723875914200333,1.615190358119305,23.379440716445213
J140514.19+703937.9,211.30914284034853,70.66053853357164,2113091428706605385,0.027615643218223587,0.1295738933944826,0.3318176390400065,0.6005289618587979,0.8928007023478368,24.023113691889698
J140610.31+772432.6,211.54296851995122,77.409069288614,2115429685774090692,1.938679423340213e-12,0.0024363745545845777,0.9872244567980278,1.5081040685225142,1.0964187307660873,23.800058884402695
J140903.85+744948.4,212.26606385954975,74.83011557959438,2122660638748301155,0.02732012106966429,-0.17974684020608608,0.4068500262718914,1.115113835740475,2.133407341286633,23.077315536970406
J140938.27+731523.5,212.40947491041686,73.2565436982327,2124094749732565436,0.0210221144152065,0.24549470043934932,0.15268984356190718,0.4927708011818305,2.4080158888381544,22.94585162948656
J140938.81+705201.8,212.41174455072212,70.86717765179974,2124117445708671776,0.019218092901745712,0.025369528177337543,0.2698464463622363,0.8003551430241869,1.6572484796701836,23.3515309268104
J141003.78+704901.1,212.51575924459414,70.81698311014738,2125157592708169831,0.024958309062711348,0.3532041071141319,0.6515381161363922,1.9118983501158602,3.923518256865535,22.415810805491144
J141019.53+691400.1,212.58138049276567,69.23336247248855,2125813804692333624,0.0213751248939252,0.04192325932110623,0.26853421837700275,0.751252429626416,1.1704646234956682,23.72910427006747
J141208.42+753456.3,213.03508567664989,75.58230508830596,2130350856755823050,0.023299196559454727,0.26700917294896853,0.40773050558896684,0.8233781841961053,1.4558826302473113,23.49218408846841
J141644.80+765442.2,214.18667630043996,76.91172755981314,2141866763769117275,0.03705825703490097,0.16621400730755198,0.21350301121950668,0.6271299776882259,0.9145990365688883,23.996923151093338
J141842.79+693230.6,214.67829341241983,69.54185659068295,2146782934695418565,0.015236210795535422,0.30341912013347905,0.3339870135041052,0.8110418404114154,2.386244468057473,22.955712663514966
J142517.28+700529.2,216.32200238118952,70.09146489948937,2163220023700914648,0.028745059280415503,0.2778437504453134,0.09306802411892631,0.6798934991860257,1.9233509652718999,23.189853650592852
J142818.94+720915.8,217.0789329798467,72.15439361081816,2170789329721543936,0.02247959745285445,-0.12510629982108257,0.12622544275314482,0.5474437123684393,1.3301124525288905,23.590279101626898
J143043.45+703333.0,217.68104394770344,70.55917605382336,2176810439705591760,0.01689992396229496,0.2269032539675668,0.378583446453697,1.0497398352935638,2.4406129290292027,22.93125273101071
J143227.18+782750.2,218.1132524314752,78.46395084919199,2181132524784639508,0.03174587916508474,-0.3612785305967417,0.39594166472501635,0.7707288760974794,1.2397674679604944,23.666649409779247
J143411.09+765020.1,218.54620879513197,76.83892109126646,2185462087768389210,0.05091792310846696,0.22672164958598054,0.6148000197114445,1.050474192569382,1.6110874171598615,23.382202235605966
J143926.81+785542.3,219.86173133678113,78.92843974054934,2198617313789284397,0.02920329965231907,0.3053722293673793,0.6437057959727857,1.3330200126234928,2.474021805365326,22.916491192337066
J144010.90+695018.5,220.04544771486957,69.83849680557209,2200454477698384968,0.026541105601216558,0.37100952338758547,0.4801946784498844,0.9447138381501229,1.4952731452479713,23.4631986661106
J144218.26+701829.7,220.57609430405583,70.30825669958308,2205760943703082566,0.020890092469848145,0.22238010242856804,0.3868157709672572,0.8210383784992088,1.7833718019095577,23.27189526140469
J144316.99+790631.5,220.82080895578324,79.10877482471737,2208208089791087748,0.02554135952248421,-0.04977598979857577,0.4163426067910414,0.9090935955019834,1.2804103797352644,23.63162703468848
J144332.36+725608.1,220.8848426100294,72.93558567228364,2208848426729355856,0.02290207025149462,0.24118720916798916,1.2174344244097908,1.0166241503125975,1.7330014320654603,23.303002696016893
J144359.44+720739.0,220.99769308150914,72.12751805264702,2209976930721275180,0.011374203843773797,0.008663866991574575,0.09676562741091888,1.2592481972874214,12.765583209156402,21.13489834801056
J144411.52+740416.4,221.0480342846696,74.07123676715815,2210480342740712367,0.03174863310258452,0.2712360319058657,1.1636913737787695,1.8614027437026417,4.106537992708254,22.366310387073266
J144644.62+723125.7,221.6859148529035,72.52380481601254,2216859148725238048,0.013327577014547815,0.2872244818557108,0.3588927401604095,0.6740403081783181,1.4082672427621876,23.528287306443797
J144942.90+734154.5,222.42876300229378,73.69849363593828,2224287630736984936,0.026766677622603225,0.22488337141467743,0.46556670025953834,1.060569614242119,1.710362642128727,23.31727949481224
J145052.36+713456.7,222.71816775566074,71.58243708234718,2227181677715824370,0.02168518240564624,0.10422306890866655,0.14014968067877184,0.5761073155135596,1.422608417517913,23.5172865648181
J145423.62+752747.8,223.59841967309688,75.46328056493972,2235984196754632805,0.02149931868049363,0.2597309961772452,0.40122448146034695,1.5428355828632412,2.7473093009899365,22.80273110886453
J145514.37+694231.5,223.8098936665931,69.70876830385784,2238098936697087683,0.013371466187114725,0.06189856477000402,0.3449726043101095,0.8073873285230427,2.1127799583246905,23.08786432866777
J145627.58+694301.8,224.11492113645323,69.71718292171535,2241149211697171829,0.003414653092708821,-0.17630750758573274,0.3231172359991058,0.6749381202314049,1.695151300456105,23.32697883211731
J145754.80+721434.7,224.478360352951,72.2429801727217,2244783603722429801,0.02534607587418263,0.2374823823989993,0.0988538192775418,0.4461868110001658,1.0200680260965642,23.87842716281763
J145804.71+704942.7,224.51964262603138,70.82854225156908,2245196426708285422,0.021966802801131762,0.07544773452977376,0.2771522723578806,0.8155426354734246,2.033395463378008,23.129445374284533
J145816.88+762624.4,224.57035673673835,76.44011763789815,2245703567764401176,0.027051275865604966,0.00294160208909772,0.23421143084981683,0.68202961165792,1.0961783472526918,23.800296951932005
J145849.29+703551.4,224.70540304485803,70.59761752972561,2247054030705976175,0.01661829368257469,0.15005304793147659,0.35937358480664905,0.5286332943491963,1.4389486088126069,23.504886790884076
J150038.37+720328.8,225.15988553072177,72.05801733653946,2251598855720580173,-0.004187752938520476,-0.06031839680929951,0.07365791529596229,0.6250314264757295,1.457270760559656,23.49114937230423
J150947.95+711112.9,227.44981984871004,71.1869269125992,2274498198711869269,0.012196121392059018,-3.2247809291350383e-18,0.29491424710524733,0.938316658347933,1.550281465795314,23.423973612728545
J151328.13+782305.3,228.36722480222946,78.38482793950568,2283672248783848279,0.0008959550275368817,1.0326315508884278,0.3136562996653631,2.098197121236791,22.115130614568272,20.538276228230995
J151412.22+704745.8,228.5509374979899,70.79606327410879,2285509374707960632,0.0200896938975407,0.027206343920629164,0.3085350485769808,1.0913956518633543,2.186015456953646,23.05086692887756
J151546.38+745422.3,228.94328641262544,74.90620002060508,2289432864749062000,0.011142360999000456,-0.26598926477605106,0.13988381848452608,0.42503566430138595,0.8139739650103985,24.123473714537266
J151813.81+712240.5,229.55754690976235,71.37791723348086,2295575469713779172,0.0018989868663497613,-0.3263712607320094,0.09106338680196195,0.654070202504988,1.4633473202920508,23.486631458466128
J152625.21+775833.6,231.60505976272108,77.97600520510599,2316050597779760052,0.027109998921269945,-0.04889200670971566,0.41160114655032676,1.7208144193655999,3.7273336077067176,22.471504337070204
J153110.95+763052.3,232.79566258195666,76.51452984685521,2327956625765145298,0.020353200438053234,0.06050326031345411,0.16953227574898183,0.6247774828314908,1.0946138884894374,23.80184761454723
J153632.74+725956.1,234.13643063503082,72.99891786549283,2341364306729989178,0.033340827538150694,0.22303659431621817,0.2937542663645425,0.8668037626384236,0.8132251300020605,24.124473023521432
J154133.86+733632.9,235.39110829017199,73.60914721620266,2353911082736091472,0.023754709533182098,0.10069448228352403,0.1891542798460465,0.6205280970967036,0.9171126685055206,23.99394326850087
J154449.09+775306.2,236.20456898863637,77.88507233139957,2362045689778850723,0.01704069916839379,0.01562747636253291,0.6218666568752773,1.6798091186744992,3.9721458342108207,22.40243703775888
J155249.81+781346.3,238.20757744015853,78.22953127108107,2382075774782295312,0.008557684034678104,0.09694572800878468,0.39701975563781744,0.6362396383548782,1.5951856571411933,23.39297190976202
J155500.67+734903.9,238.75282156125755,73.81777093558054,2387528215738177709,0.008967095484222698,-0.16149576146700084,0.02672659978201597,3.3399097234360244,2.802068555656366,22.781303108582925
J155831.89+740246.7,239.63289380648084,74.04630544765807,2396328938740463054,0.030077199452987702,-0.01596710895813249,0.47108293915578237,0.801299175449384,1.2805048880181293,23.631546898445244
J160306.48+774919.2,240.7770191020599,77.82201402191603,2407770191778220140,0.021609687132201183,0.37851752003264094,0.519743184430491,1.2834471091317208,2.440516677288429,22.93129555060706
J161444.86+775015.6,243.6869343941077,77.83766873770242,2436869343778376687,0.04905788496130218,0.2340332971529181,0.5971032912035118,1.0029075509376713,1.5917492376923736,23.39531337363215
J161623.28+755511.5,244.09702425627168,75.91987039284822,2440970242759198703,0.008995884177989997,-0.028694246474024552,0.2186087048965848,0.6316228808815652,1.6818917507022297,23.33550489885053
J170140.97+572637.9,255.4207466203993,57.44387004966604,2554207466574438700,0.014529413666987984,0.3064593996226367,0.12419238108184069,0.43755027943523556,0.9518022052417404,23.953633233285238
J170210.02+581903.9,255.54178499180463,58.31775469096299,2555417849583177546,0.02322973452279091,0.3045040841578727,0.1986486129345915,0.7777893286323636,1.667043006421398,23.34513299021616
J170224.59+590225.8,255.6024917879166,59.04050020631369,2556024917590405002,0.023556213262552472,0.04175592339030314,0.4926834915214679,1.0586957927830667,1.7581793231257754,23.28734207930993
J170331.17+564129.3,255.8799084905741,56.69147499602028,2558799084566914749,0.023959264021446283,0.1377441708831664,0.5406940304719614,1.486627744390029,2.6312955202692825,22.849575934123546
J170512.90+563216.5,256.3037776642892,56.53793682876953,2563037776565379368,0.02818097095674571,0.7927976550330444,0.44868542074160733,1.205970204702909,2.5434661147224045,22.886435109684577
J170526.65+574014.1,256.3610701504143,57.67059300846999,2563610701576705930,0.015585295469590421,0.3483521258848885,0.4655413551042873,1.0495332303611764,2.865186163836623,22.757117886858993
J170611.21+562525.0,256.546727203436,56.423631502417095,2565467272564236315,0.020671608765733603,-0.06893768927443467,0.2043068258513106,0.4782784239245988,1.0530093693464726,23.843919411453733
J171005.10+563341.3,257.521253725744,56.56149724514514,2575212537565614972,0.0063642043503315225,-0.7294810918031622,0.16955602611064494,0.6708115359535544,1.0107106135604982,23.888432934277386
J171155.68+603757.4,257.98199839958704,60.632636462793485,2579819983606326364,0.028772334219616592,0.11378085943017914,0.059642992679302814,0.6309226423485303,1.014827955099069,23.884018944830814
J171326.66+580027.2,258.36111680468827,58.00755472877672,2583611168580075547,0.018478711083683846,-0.1673571097278154,0.01915241650201783,0.4577061149406254,0.856460459073981,24.06823170668015
J171615.65+561713.8,259.0652439115155,56.287168357237746,2590652439562871683,0.004114257440794476,0.0629149937433557,0.2609957985944856,0.5154059413108522,1.0396394230695942,23.857793151089925
J171652.75+611444.6,259.2198230361586,61.2457307171564,2592198230612457307,0.027090896030717435,-0.04021901299988885,0.3315690835774232,0.8035015451019787,1.2609576679945529,23.64824873254621
J171800.69+563008.5,259.5028810509195,56.50236355468329,2595028810565023635,0.011570252453845187,-0.01900978993909442,0.20914743991233503,0.8822500562746962,2.881104499018801,22.751102473420637
J171913.77+555926.1,259.8073778143225,55.99060527322064,2598073778559906052,0.01788552133792535,0.3210753954722449,0.22635504436224368,0.47549827989837956,1.0066730973226274,23.89277884367082
J171927.08+593735.2,259.86286138678616,59.62646447757067,2598628613596264644,0.013538677162240588,0.25592600363118084,0.13189085500465636,2.3901849863760822,1.4251873773869794,23.515320081918638
J171952.63+603139.2,259.9693010787182,60.52756477754613,2599693010605275647,0.019489668282425526,0.3328085390971893,0.4713795861433851,1.2952447325454042,3.014211436379247,22.70206571678863
J172025.36+604814.0,260.1056911156545,60.80389137912602,2601056911608038913,0.028299750790083365,-0.3026208542608141,0.282382859996884,0.7275972946111987,1.4741818042470496,23.47862238394615
J172134.15+595802.0,260.39231357262645,59.96723857358989,2603923135599672385,0.023375708861722553,0.13420396175935664,0.3204117175255573,0.8323437719528018,1.2898118307287947,23.62368410959479
J172215.59+602045.5,260.56499026903003,60.34597254436739,2605649902603459725,0.012478552350228066,-0.098937649363042,0.09634305191519468,0.5088452934320552,1.068173128060513,23.828395879345937
J172231.27+615102.8,260.6303010693606,61.850789292294785,2606303010618507892,0.0057288597422623655,-0.08108921692650704,1.5764464527148891,0.7401881659448396,6.713277810461118,21.832663450913824
J172253.01+605755.9,260.72091001258616,60.9655266476209,2607209100609655266,0.027295879124027797,0.11571417754382907,0.23656088024224659,0.6555043941686091,1.997576879354355,23.148741243255373
J172254.37+565344.7,260.7265626893144,56.895770915283805,2607265626568957709,0.02373241466505667,0.010433897004084858,0.323636724925268,0.9196904918859317,1.9294952986390648,23.18639068820645
J172307.19+571400.3,260.7799651540224,57.23343111583829,2607799651572334311,0.015243497711610743,0.10389424254811062,0.18568760903091358,0.492252890012657,0.8654930524264619,24.056841034968173
J172655.59+565300.7,261.73163299066533,56.8835516428262,2617316329568835516,0.021872226127880996,-0.312607783183494,0.19639909694873767,0.7101782765416529,1.1876282427559126,23.713298707701767
J172710.36+563015.8,261.793197620057,56.50438896344634,2617931976565043889,0.020493618445497505,0.220011881319394,0.19692635711138867,0.7248380566445276,1.5810106011782605,23.402663044938947
J172817.76+615924.8,262.074006728069,61.9902351574132,2620740067619902351,0.029291415822198668,0.311336221843645,0.5895720451533824,1.1442643634659255,1.968276532029295,23.164784714078813
J172835.57+555501.2,262.1482155681013,55.917018379667596,2621482155559170183,0.0031250845474683764,0.2631497032347446,0.46387220727090644,0.8389687172202324,1.6546083335564323,23.35326198161767
J172929.57+571023.7,262.3732158295628,57.173264897870794,2623732158571732648,0.010467281298212831,-0.1811602454697698,0.15608560376265804,0.4958237082753199,0.7600092417989667,24.1979528165418
J173054.15+583349.6,262.72563553597865,58.56378054973459,2627256355585637805,0.0185757774992551,0.08389439115511244,0.26305946144348746,45.22472701810755,1.3807165235087862,23.54973869441725
J173212.69+575335.4,263.0528900530855,57.89318174345879,2630528900578931817,0.025331743071511075,0.28217868401535307,0.3686788640949378,0.8596279942181975,1.6561535658071271,23.35224848999722
J173340.79+550516.3,263.4199739799406,55.08786438418211,2634199739550878643,0.03168243622857932,0.33906255403957075,1.6496864062217331,2.872021808336421,3.0325947196092513,22.695464063901866
J173423.14+585751.6,263.5964334983874,58.964352927260606,2635964334589643529,0.018308180766688095,0.42131673381093815,0.37941816390452243,1.0531851006668036,2.5388668277733317,22.888400196890135
J173449.65+633342.7,263.7068848904553,63.56188118957273,2637068848635618811,0.014877054145416365,-0.03703769960096304,0.16714996077781075,0.41781804254627675,0.7857047282964661,24.16185158326069
J173459.07+601600.0,263.746125811687,60.2666894438191,2637461258602666894,0.01506342967198965,-0.030710515932900372,0.7988463018334557,1.1016297825706651,1.3568664586359467,23.568657232603393
J173601.61+544427.9,264.00673605954773,54.74108746149219,2640067360547410874,0.02224399010330861,0.02206138917253436,0.2711131899613446,0.7047630536086276,1.5550380957877852,23.420647417577168
J173735.22+600321.0,264.3967818000913,60.05585168438409,2643967818600558516,0.01674769744924002,0.37951498450154264,0.1817191510698628,0.9439580032443535,2.178725854614675,23.05449353213828
J174121.53+573011.0,265.3397207025128,57.50305801223359,2653397207575030580,0.015395280330348192,0.4361054123241817,0.2850035268509688,0.6051921294877849,1.0316736754782188,23.866144127291264
J174137.82+533458.5,265.4075975391985,53.58292981525538,2654075975535829298,0.011191345249609266,-0.08351326906727623,0.21738627156101561,0.8246176196840671,1.3448348409228261,23.57832762015785
J174153.53+555419.7,265.47305953079024,55.90548943678016,2654730595559054894,0.019055525702051476,-0.02701445193877654,0.26227606884831933,0.4402900735693841,0.7513125056421225,24.210448455605366
J174352.33+574315.2,265.96804408371855,57.72089530835462,2659680440577208953,0.014408835740592372,0.013356780850266273,0.15364239723883116,0.4228674622129183,0.7421352129383711,24.223792403637812
J174443.21+532408.3,266.1800667099282,53.40230904476835,2661800667534023090,0.022561243586781164,0.14498526495104241,0.3987153323969974,0.5800370443337982,0.9360488416981629,23.97175372450465
J174507.41+571136.8,266.28088079669897,57.193577136991394,2662808807571935771,0.019034766231363687,-0.19130334223409987,,0.7530466323892824,1.1854839020099168,23.71526084760489
J174649.97+532320.5,266.70823769814126,53.38902980288361,2667082376533890298,0.014746019338750763,-0.013831363207838763,0.23747055408562098,0.8059323747599472,1.6619974790646477,23.348424098234677
J174848.27+621150.2,267.2011277949733,62.1972849205896,2672011277621972849,0.027598712545466017,0.28399190067504715,0.5862257301563656,1.1282200203599828,2.2660664451756185,23.011818399961285
J174938.52+765247.1,267.41053325881853,76.87977608357215,2674105332768797760,0.01582671943750677,0.1329948220470911,0.29198562456374455,0.666821941165755,1.0908377552796413,23.805599597467175
J175104.59+760200.4,267.76913032109604,76.03345147540409,2677691303760334514,0.022142789501584277,0.028145729991603235,0.4360065079054039,1.930315054369431,5.2345570493858125,22.10280015657055
J175855.26+734843.2,269.7302562763778,73.8119990649742,2697302562738119990,0.030275863036395862,0.19025150193241527,0.49576006642214276,1.4020652261094573,2.6309450199254654,22.849720568680144
J180028.08+733609.8,270.1170108197984,73.60272905321625,2701170108736027290,0.027186087431066475,-1.0418363371996786,0.23114634691074437,0.5813778307223237,0.852151585701646,24.073707858804934
J180044.60+715712.3,270.18583318802166,71.9534194963741,2701858331719534194,0.030090614435121427,0.480737851413531,0.24375422370672978,0.6457978994063833,1.0510152569747055,23.845977448816566
J180146.44+755747.2,270.44353818957,75.96311213486739,2704435381759631121,0.012381920666975424,-0.06346581614167265,0.3413510889628354,0.97802534120773,1.4817200660483312,23.473084594221593
J180426.77+702357.6,271.11156397919314,70.39935263419216,2711115639703993526,0.02117646266045419,0.4660846003631091,0.42490221219317825,0.6797423064274672,1.3438441656989766,23.579127724598518
J180558.62+775508.0,271.4942771051577,77.91889789718427,2714942771779188978,0.0016394618143221393,0.1926674632815767,0.21358080427365383,0.5957521088105567,1.0905204530702752,23.805915461682115
J180727.84+731410.7,271.8660385280692,73.23631474529036,2718660385732363147,0.026075973887869242,0.23465417933683877,0.5028060001692851,0.6384553528156015,1.0444739315574345,23.852755987155657
J180733.99+735621.6,271.89164347367023,73.93935642180705,2718916434739393564,0.028932176657181445,0.08834800436713623,0.2721189157923603,0.5136760881303145,1.478748585949469,23.47526414414272
J180836.01+740403.4,272.15005780993823,74.06763237929947,2721500578740676323,0.03436582478760353,0.4833322814401082,0.48340563328237607,0.9529962153234586,1.4426494142700383,23.50209799060807
J181013.81+640005.9,272.5575487697111,64.0016405136756,2725575487640016405,0.0016727274194166027,-0.16603310848288122,0.1219037581781065,0.7143002787507058,1.721974986918343,23.309932903289294
J181031.35+742751.6,272.63065245976765,74.46435427431067,2726306524744643542,0.0313733350808863,0.47149244020252024,0.33218293779191493,0.508954960539607,1.0670998304186585,23.829487372779372
J181054.13+623955.3,272.72556341813583,62.66537219866535,2727255634626653721,0.007816397463655492,-0.02214299979832114,0.3782045328910958,0.7099185895582879,1.5938508564921423,23.393880799622167
J181131.18+623045.3,272.8799388010823,62.51258301507155,2728799388625125830,0.01756487538107892,0.07337363838750506,0.27784557285135714,0.891140027307722,1.796391102558224,23.26399776161103
J181419.38+613451.7,273.5807754407845,61.5810504568957,2735807754615810504,0.02389392917195034,0.11171533572076106,0.2544005067726814,0.5591332449870943,2.5400114898277404,22.88791079707466
J181424.73+751856.3,273.60306765005816,75.31566224939922,2736030676753156622,0.007372422176109512,0.05403396169133519,0.34597808466700153,1.1411690872673503,2.246650892888314,23.021161018408492
J181435.82+781813.0,273.64926873219684,78.30363239832926,2736492687783036323,0.019550335900481497,-0.25621794097180994,0.2914543119680528,0.621069073181017,1.2565651681660919,23.652037457608852
J181521.87+611510.3,273.8411370873739,61.252869407911824,2738411370612528694,0.01877657936581053,0.2113726856983216,0.2873021951106651,0.6627920127789612,1.1277857111318745,23.76943353038949
J181524.48+600023.5,273.85200637785897,60.006536392625414,2738520063600065363,0.025380870298341233,0.2935568295421314,0.36759733481316575,1.2802437371489328,2.353939235424896,22.970511880558426
J181532.86+730318.8,273.886943706376,73.05522468546036,2738869437730552246,0.0223574933499813,0.7962758848032956,0.8647681062827828,2.3819737258696874,4.382913311346014,22.29559279768428
J181543.47+624020.9,273.9311548744315,62.6724967098071,2739311548626724967,0.02527379019994066,0.3810845457469677,0.43814986550873897,1.0022760868530343,1.346658120105994,23.576856614621498
J181626.10+602123.0,274.1087688858726,60.35639214154112,2741087688603563921,0.02165634940804676,0.017308011437479936,0.33207181510977457,1.0205353293320425,2.1897917573255925,23.048992958270112
J181751.67+591109.0,274.46532071344825,59.18584702567779,2744653207591858470,0.0040642197111308495,0.08312711230334165,0.42463942589555276,0.6822159254688633,1.4084071620096281,23.528179437822168
J182147.24+592027.6,275.44684629024954,59.34100214318696,2754468462593410021,0.0178053366519137,0.027990704771230633,0.3650345413136101,0.9332161667904136,2.5014486894339774,22.904521002713203
J182224.83+601100.4,275.60348836116157,60.183452807844624,2756034883601834528,0.02682093405834779,0.5384346634641388,1.048399552850773,1.5745823938295287,2.1835186016690273,23.0521077597942
J182225.50+693749.3,275.6062742781728,69.63036406657639,2756062742696303640,0.008728662584473612,0.06623596206895487,0.40031989633924214,1.157589231913462,2.375828845658836,22.960462122677512
J182247.57+581528.1,275.69823000382337,58.257818632678486,2756982300582578186,-0.001157279447369956,-0.03545086784178317,4.131451495846011,1769.5011165493984,16.906421341210194,20.829870779386013
J182402.96+561938.0,276.01233768600633,56.32722522952916,2760123376563272252,0.01992259923786932,-0.048604532497405935,0.1017636878478206,0.5003902636594468,0.9751606793768641,23.927309546863064
